,product,value,customer
394,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",423540
395,"['36298220', '36298206', '36298416', '36298290', '35984452', '36298381', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 286.2017037296525, 120.5542163488181, 30.012466821708426, 18.86316287631953]",391466
396,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 6.4213161425461545]",144164
397,['35074081'],[7.836897681426502],458910
398,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",269821
399,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",354050
400,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",184016
401,"['34798386', '34130894', '35609273', '35609252', '35609245']","[546.1220631222034, 128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661]",365327
402,"['32078830', '32078802', '35984452', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 509.91262997998035, 286.2017037296525, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",87760
403,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '35609273', '35609252', '35609245']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",692779
404,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",42966
405,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",581344
406,"['34798386', '35984452', '34130894']","[546.1220631222034, 286.2017037296525, 128.34496232324597]",854507
407,"['32078802', '32981935']","[299.1785640589235, 130.3509040171219]",287855
408,"['32078802', '32078970', '32476192', '32842551', '32078795', '31047520', '35662452', '31047450', '31047415', '31047492']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 299.6981052939996, 192.02989367568824, 39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107]",845006
409,['32981935'],[130.3509040171219],506796
410,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",795294
411,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '32988396', '36298381', '31618475', '31618321', '32988382']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 634.7881591196956, 584.8409267290149, 420.09703990130134, 257.0363812253069, 254.2146554359113]",376038
412,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '32981935', '36298381', '35609273', '35609252', '35609245']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 130.3509040171219, 120.5542163488181, 108.49303078002146, 55.602139549229754, 37.96969474836661]",537669
413,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",486972
414,['34798386'],[25.533094827835328],564991
415,"['35984452', '35609273', '35609252', '35609245']","[286.2017037296525, 108.49303078002146, 55.602139549229754, 37.96969474836661]",17973
416,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",635180
417,"['35609273', '35609252', '35609245', '31047520', '35663054']","[108.49303078002146, 55.602139549229754, 37.96969474836661, 27.114171748061022, 4.075466179927415]",290420
418,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35609273', '35609252', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",254229
419,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '35609273', '35609252', '32078935', '35609245', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 108.49303078002146, 55.602139549229754, 45.986274830583326, 37.96969474836661, 25.65671892200126]",144841
420,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",319151
421,"['32078830', '32476192', '32842551', '32078802', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 559.0926091472996, 328.64813942743154, 299.1785640589235, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",700879
422,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",775409
423,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",477559
424,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '32981935']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 130.3509040171219]",667876
425,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",169112
426,"['35984452', '34130894', '34798386']","[286.2017037296525, 128.34496232324597, 25.533094827835328]",580475
427,"['32078830', '32981935']","[406.43274428749595, 130.3509040171219]",780504
428,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '34798386', '34130894', '36298381', '35609273', '35609252']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 546.1220631222034, 128.34496232324597, 120.5542163488181, 108.49303078002146, 55.602139549229754]",812317
429,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35609273', '35609252', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",361338
430,"['32988396', '31618321', '31618475', '32988382', '35663054']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 4.075466179927415]",538058
431,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",415327
432,"['34798386', '34130894', '31047520', '31047492', '35663054']","[546.1220631222034, 128.34496232324597, 39.14246388387581, 7.910277495538107, 4.075466179927415]",201161
433,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181]",549402
434,"['31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",277153
435,"['35662704', '35662641', '35662452', '31047520']","[210.10323277647228, 185.0683652466133, 64.23476115039806, 27.114171748061022]",631480
436,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35662641']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 33.56605200789042]",437259
437,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",809388
438,"['32988396', '31618475', '32988382', '34129942', '35074081', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 77.11479993801223, 7.836897681426502, 2.376759216964381]",445047
439,"['32988396', '31618321', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 37.96969474836661]",513091
440,"['31047520', '35662452', '31047450', '31047415', '31047492']","[39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107]",684159
441,"['32988396', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 37.96969474836661]",339718
442,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",471672
443,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",107031
444,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",683289
445,"['36298290', '36298206', '36298416', '36298122', '36298381', '36298262', '36298395', '36298220']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 151.99817684579284, 120.5542163488181, 115.18241155595084, 74.32099497492224, 69.3529172733598]",394450
446,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",155936
447,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",553254
448,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",520058
449,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",525309
450,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 6.4213161425461545]",180129
451,"['31047520', '31047492', '31047450', '31047464', '35074081', '35663054']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526, 7.836897681426502, 4.075466179927415]",369360
452,"['31047450', '31047443', '35662452', '31047415', '31047520', '31047464', '31047492']","[48.595294241035994, 41.84850658896197, 34.505553090471324, 27.531580101500445, 26.918442687188385, 23.290491077536526, 8.083787224374996]",529120
453,"['32988396', '31618475', '32078830', '31618321', '32988382', '35609245']","[634.7881591196956, 420.09703990130134, 406.43274428749595, 257.0363812253069, 254.2146554359113, 6.4213161425461545]",25065
454,['32981935'],[130.3509040171219],103758
455,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103', '34798386']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126, 25.533094827835328]",413754
456,"['32078830', '32078802', '32842551', '32078795', '32078970', '35609273', '35609252', '32078935', '32079103', '35609245']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 108.49303078002146, 55.602139549229754, 45.986274830583326, 25.65671892200126, 6.4213161425461545]",839628
457,['35074081'],[7.836897681426502],741222
458,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",505974
459,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",82630
460,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",453265
461,"['31047443', '31047520', '31047492']","[41.84850658896197, 26.918442687188385, 8.083787224374996]",299726
462,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381', '35609273', '35609252', '35609245']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",584370
463,"['32988396', '31618475', '32988382', '34129942', '35074081', '35663054']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 77.11479993801223, 7.836897681426502, 4.075466179927415]",571662
464,"['35662704', '35662641', '35662452']","[210.10323277647228, 185.0683652466133, 64.23476115039806]",845276
465,"['36298220', '36298206', '36298416', '36298290', '32981935', '36298381', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 130.3509040171219, 120.5542163488181, 30.012466821708426, 18.86316287631953]",495787
466,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '35609273', '35609252', '35609245']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",776236
467,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35074081']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 7.836897681426502]",562022
468,['35984452'],[286.2017037296525],444157
469,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",410543
470,"['36298416', '32981935', '36298262', '36298395', '36298220', '35074081']","[167.78769704519127, 130.3509040171219, 115.18241155595084, 74.32099497492224, 69.3529172733598, 7.836897681426502]",655831
471,"['32988396', '31618475', '32988382']","[417.3825972664224, 227.73869121851487, 135.90600890982168]",166438
472,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",27906
473,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",523594
474,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",391264
475,"['35984452', '35663054']","[286.2017037296525, 4.075466179927415]",101775
476,"['32078830', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",90306
477,"['36298416', '36298290', '36298395', '36298262', '36298220', '36298206', '36298381']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 419.75899230552, 408.8396852381886, 341.64604831728474, 120.5542163488181]",14206
478,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",62430
479,"['32078830', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",423095
480,['35609245'],[6.4213161425461545],516684
481,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",641253
482,"['32476192', '32078802', '32078830', '32842551', '32078795', '32078970', '32078935']","[559.0926091472996, 509.91262997998035, 406.43274428749595, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",661640
483,['35609245'],[6.4213161425461545],296100
484,"['32988396', '31618475', '31618321', '32988382', '34798386']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 25.533094827835328]",596390
485,"['35662704', '35662641', '35662452', '34798386']","[210.10323277647228, 185.0683652466133, 64.23476115039806, 25.533094827835328]",582482
486,"['32078830', '32078802', '32842551', '32078970']","[374.8372656119832, 254.2441279941481, 42.837897641664355, 13.252786966340373]",100109
487,"['36298416', '36298395', '36298290', '32078830', '36298262', '36298220', '36298206', '32078802', '36298381', '32476192', '32842551']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 780.0825847850617, 756.5477647131631, 697.6727245029272, 645.8047030281339, 587.9303412019748, 584.8409267290149, 559.0926091472996, 328.64813942743154]",487610
488,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",421672
489,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",602266
490,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",236865
491,"['32078970', '32476192', '32078830', '32842551', '32078802', '32078795']","[682.2102925851468, 559.0926091472996, 406.43274428749595, 299.6981052939996, 299.1785640589235, 192.02989367568824]",191156
492,"['32078830', '32078802', '32078795', '32842551', '32078970', '32078935']","[406.43274428749595, 254.2441279941481, 231.00431297009112, 42.837897641664355, 13.252786966340373, 1.1354281836515119]",476595
493,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",651575
494,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",290868
495,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",409986
496,"['35984452', '32981935']","[286.2017037296525, 130.3509040171219]",96535
497,"['32078830', '32078802', '32842551', '32078795', '32078970', '32078935', '31047520', '35662452', '31047450', '31047415', '32079103']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.65671892200126]",472756
498,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",487263
499,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",81393
500,"['35609273', '31047520', '31047492', '35609252', '31047450', '31047443', '35609245', '31047464']","[108.49303078002146, 87.731985454361, 61.92253052534606, 55.602139549229754, 48.595294241035994, 41.84850658896197, 37.96969474836661, 23.290491077536526]",780928
501,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",511427
502,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",637227
503,['34798386'],[25.533094827835328],175295
504,['32981935'],[130.3509040171219],382323
505,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",405078
506,"['32078802', '32078830', '32842551', '32078795', '32078970', '32079103', '32078935']","[509.91262997998035, 406.43274428749595, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",191959
507,"['32078830', '32078802', '32842551', '32078795', '32078970', '34130894', '32078935', '32079103', '34798386']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 128.34496232324597, 45.986274830583326, 25.65671892200126, 25.533094827835328]",496742
508,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",293647
509,['35984452'],[286.2017037296525],558744
510,['35984452'],[286.2017037296525],631137
511,['34798386'],[25.533094827835328],554452
512,['35984452'],[286.2017037296525],460926
513,['32078802'],[299.1785640589235],338124
514,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",495338
515,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",414156
516,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32078935']","[632.4118090777264, 559.0926091472996, 299.1785640589235, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",434266
517,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795', '31047520']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824, 27.114171748061022]",832437
518,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",41558
519,['32981935'],[130.3509040171219],29575
520,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",376659
521,"['36298416', '36298290', '32078802', '36298395', '32078970', '32476192', '36298262', '36298220', '32078830', '36298206', '32842551']","[1083.2951539054807, 931.4924342516136, 827.3627254565821, 798.6553118277213, 682.2102925851468, 559.0926091472996, 419.75899230552, 408.8396852381886, 374.8372656119832, 341.64604831728474, 299.6981052939996]",660477
522,"['32988396', '31618475', '35984452', '31618321', '32988382', '35663054']","[634.7881591196956, 420.09703990130134, 286.2017037296525, 257.0363812253069, 254.2146554359113, 4.075466179927415]",434890
523,"['32078830', '35984452']","[406.43274428749595, 286.2017037296525]",370286
524,"['32078830', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",145275
525,"['32078830', '32078802', '31047520', '31047492', '32842551', '35662452', '31047450', '31047415', '34798386', '32078970']","[374.8372656119832, 254.2441279941481, 78.99163653236694, 51.802353188840094, 42.837897641664355, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328, 13.252786966340373]",505215
526,"['32988396', '31618475', '31618321', '32988382', '34129942']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 77.11479993801223]",616575
527,"['32988396', '31618475', '32988382', '31618321', '32981935', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 130.3509040171219, 77.11479993801223]",62323
528,['31047520'],[27.114171748061022],408435
529,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",601141
530,"['35662704', '35662641', '35662452', '31047520', '31047450', '31047415', '31047492']","[210.10323277647228, 185.0683652466133, 64.23476115039806, 39.14246388387581, 31.941530432333607, 27.531580101500445, 7.910277495538107]",14402
531,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",608186
532,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35609273', '35609252', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",457814
533,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",540093
534,['35663054'],[4.075466179927415],1245
535,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",52528
536,"['32078830', '32078802', '34130894', '32842551', '34798386', '32078970']","[374.8372656119832, 254.2441279941481, 128.34496232324597, 42.837897641664355, 25.533094827835328, 13.252786966340373]",733129
537,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",770512
538,"['32078830', '34130894', '34798386']","[406.43274428749595, 128.34496232324597, 25.533094827835328]",350330
539,"['34798386', '35984452', '34130894']","[546.1220631222034, 286.2017037296525, 128.34496232324597]",394407
540,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",667638
541,"['31047520', '35662452', '31047450', '31047415', '31047492', '35609245']","[39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107, 6.4213161425461545]",763682
542,"['32988396', '35984452', '31618475', '32988382', '35074081']","[417.3825972664224, 286.2017037296525, 227.73869121851487, 135.90600890982168, 7.836897681426502]",35662
543,"['35662704', '35662641', '35662452', '31047520', '31047450', '31047415', '31047492']","[210.10323277647228, 185.0683652466133, 64.23476115039806, 39.14246388387581, 31.941530432333607, 27.531580101500445, 7.910277495538107]",577472
544,"['36298220', '36298206', '36298416', '36298290', '36298381', '35609273', '35609252', '35609245', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 108.49303078002146, 55.602139549229754, 37.96969474836661, 30.012466821708426, 18.86316287631953]",558498
545,"['32988396', '31618475']","[132.89327860660381, 18.299975396457285]",469610
546,"['32988396', '32078830', '31618475', '32078802', '32988382', '32842551', '32078970', '31618300']","[412.5500204507784, 374.8372656119832, 257.16660441745756, 254.2441279941481, 203.04169765374783, 42.837897641664355, 13.252786966340373, 2.376759216964381]",525744
547,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",633068
548,"['32078830', '34130894', '34798386']","[406.43274428749595, 128.34496232324597, 25.533094827835328]",786317
549,"['32988396', '31618475', '31618321', '32988382']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113]",141376
550,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '32078802', '36298381']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 299.1785640589235, 120.5542163488181]",94181
551,"['32988396', '31618475', '32988382', '34129942', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 77.11479993801223, 2.376759216964381]",809229
552,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",314639
553,"['32988396', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",5168
554,['35662641'],[33.56605200789042],495895
