,product,value,customer
211,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",744856
212,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",711887
213,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",690102
214,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",555522
215,"['36298416', '36298395', '32078802', '36298381', '32078795', '32842551', '36298122', '32078970', '32079082', '32078935']","[2275.933141867629, 2099.3794220461164, 1076.2166746635708, 678.9605673147175, 453.14981443563715, 399.58008649397294, 159.24688011896038, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",668149
216,['31047450'],[36.52506843159224],552817
217,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",740797
218,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",682530
219,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",764565
220,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",797887
221,"['32078802', '31618321', '32078970', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405']","[1426.2324657128029, 945.1447404429092, 829.881066034175, 737.4983489619906, 498.5654932260181, 256.8448607981492, 254.71926128307788, 148.9027885253545, 118.35782439901915]",798352
222,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",556911
223,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",594581
224,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",815844
225,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",793827
226,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",765123
227,"['36298416', '36298395', '31618321', '31618475', '36298381', '36298122', '34129942', '31618405', '32988382']","[2275.933141867629, 2099.3794220461164, 945.1447404429092, 737.4983489619906, 678.9605673147175, 159.24688011896038, 148.9027885253545, 118.35782439901915, 88.98763597402909]",725213
228,['32988382'],[88.98763597402909],268762
229,['32988382'],[88.98763597402909],90588
230,"['36298416', '36298395', '36298381', '36298122', '32988382']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 88.98763597402909]",42043
231,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",645294
232,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",91666
233,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",543720
234,"['36298416', '36298395', '31618321', '31618475', '36298381', '32988382', '36298122', '34129942', '31618405']","[2275.933141867629, 1234.2502222916794, 945.1447404429092, 737.4983489619906, 678.9605673147175, 498.5654932260181, 159.24688011896038, 148.9027885253545, 118.35782439901915]",797064
235,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",696654
236,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",773007
237,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",83535
238,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",844700
239,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",74075
240,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",806418
241,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",773756
242,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",595037
243,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",797800
244,"['32078802', '32078970', '32078795', '32842551', '32079082', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 81.51421243336533, 3.8743391493146437]",757040
245,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",283094
246,"['31618321', '36298220', '31618475', '36298206', '34129942', '36298381', '31618405', '32988382']","[945.1447404429092, 876.9585324254264, 737.4983489619906, 689.2502796946033, 148.9027885253545, 136.19829275876663, 118.35782439901915, 88.98763597402909]",68645
247,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",370255
248,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",877787
249,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",611975
250,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",702331
251,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",566723
252,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",838246
253,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",804418
254,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",845246
255,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",254908
256,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",403838
257,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",688559
258,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",493430
259,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",403196
260,['36298395'],[1234.2502222916794],261961
261,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",810435
262,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",546402
263,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",830490
264,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",849118
265,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",840829
266,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",798037
267,"['34798386', '34130894', '31047450']","[161.6051524421832, 49.40063491208645, 36.52506843159224]",571425
268,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",676199
269,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",643100
270,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",651120
271,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",636814
272,"['31618475', '32988382']","[272.0252261069808, 88.98763597402909]",815104
273,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",813364
274,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",651057
275,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",764816
276,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",558050
277,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",116347
278,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",518066
279,['31047450'],[36.52506843159224],186065
280,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",96029
281,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",849444
282,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",923626
283,"['32078802', '32078970', '32078795', '32842551', '34798386', '32079082', '34130894', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 161.6051524421832, 81.51421243336533, 49.40063491208645, 3.8743391493146437]",479504
284,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",406505
285,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",620441
286,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",136008
287,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",585516
288,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",482475
289,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",852790
290,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",414211
291,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",395694
292,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",427697
293,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122', '32078970']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038, 22.946484874586204]",148571
294,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",852021
295,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",247833
296,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",775700
297,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",677896
298,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",640261
299,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",524542
300,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",713077
301,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",117270
302,"['34798386', '34130894', '31047450']","[161.6051524421832, 49.40063491208645, 36.52506843159224]",694460
303,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",780397
304,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",97277
305,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",198180
306,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",714794
307,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",581231
308,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",786281
309,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",172153
310,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",705134
311,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",677181
